,JAHR,KT,Status,Inst,Adr,Ort,Typ,Notfalldienst,Infrastruktur1,Infrastruktur2,Infrastruktur3,Infrastruktur4,RWStatus,Akt,SL,WB,AnzStand,SA,RForm,LA,AmbKonsT,Ptage,PtageStatT,PtageStatMST,Aust,AustStatT,AustStatMST,Neug,NeugStatT,NeugStatMST,pAkutPT,Ops,Gebs,CMIb,CMIn,pAuPat,pPatWAU,pAkPat,pPatWAK,pZusVers,pPatLKP,pPatHOK,TeilsP,Leist,FMHKat,PersA,PersAWB,PersP,PersMT,PersS,PersT,StdBelA,StdBelP,PersAFall,PersPFall,PersMTFall,PersSFall,PersTFall,PersAFallMS,PersPFallMS,PersMTFallMS,PersTFallMS,AnzBelA,AnzBelP (nur ab KZP2010),pMRI_AMB,pMRI_STAT,pCT_AMB,pCT_STAT,pANGIO_AMB,pANGIO_STAT,pDIA_AMB,pDIA_STAT,AwBesold,AwInvest,AwSonst,AwT,EtMedL,EtSonst,EtSubv,EtDef,FiErg,EtAmb,AmbKonsA,PtageStatA,PtageStatMSA,AustStatA,AustStatMSA,Betten,BettenStatA,DAD,DADakut,DADStatA,DADStatMSA,DADlong,pBettenBel,pBettenBelStatA,KostAmbA,KostOKPAmbA,KostStatA,KostKVGStatA,AnlKVGStatA,KostZvOKPStatA,AnlZvOKPStatA,KostLangA,AuftragLFA,KostAWLFA,KostWBLFA,KostForLFA,ErlAmbStatLangA,ErlAmbA,ErlOKPAmbA,ErlStatA,ErlKVGStatA,ErlKVGStatVA,ErlZvOKPStatA,ErlZvOKPStatVA,ErlLangA,AmbKonsP,PtageStatP,PtageStatMSP,AustStatP,AustStatMSP,BettenStatP,DADStatP,DADStatMSP,pBettenBelStatP,KostAmbP,KostOKPAmbP,KostStatP,KostKVGStatP,AnlKVGStatP,KostZvOKPStatP,AnlZvOKPStatP,KostLangP,AuftragLFP,KostAWLFP,KostWBLFP,KostForLFP,ErlAmbStatLangP,ErlAmbP,ErlOKPAmbP,ErlStatP,ErlKVGStatP,ErlKVGStatVP,ErlZvOKPStatP,ErlZvOKPStatVP,ErlLangP,AmbKonsR,PtageStatR,PtageStatMSR,AustStatR,AustStatMSR,BettenStatR,DADStatR,DADStatMSR,pBettenBelStatR,KostAmbR,KostOKPAmbR,KostStatR,KostKVGStatR,AnlKVGStatR,KostZvOKPStatR,AnlZvOKPStatR,KostLangR,AuftragLFR,KostAWLFR,KostWBLFR,KostForLFR,ErlAmbStatLangR,ErlAmbR,ErlOKPAmbR,ErlStatR,ErlKVGStatR,ErlKVGStatVR,ErlZvOKPStatR,ErlZvOKPStatVR,ErlLangR,AmbKonsB,PtageStatB,PtageStatMSB,AustStatB,AustStatMSB,BettenStatB,DADStatB,DADStatMSB,pBettenBelStatB,KostAmbB,KostOKPAmbB,KostStatB,KostKVGStatB,AnlKVGStatB,KostZvOKPStatB,AnlZvOKPStatB,KostLangB,AuftragLFB,KostAWLFB,KostWBLFB,KostForLFB,ErlAmbStatLangB,ErlAmbB,ErlOKPAmbB,ErlStatB,ErlKVGStatB,ErlKVGStatVB,ErlZvOKPStatB,ErlZvOKPStatVB,ErlLangB,PTageLang,AustLang,KostLangT
2873,2017,TI,,Clinica psichiatrica cantonale,Via Agostino Maspoli,6850 Mendrisio,K211,,,,,,,P,,"Arzt, BGs",1.0,,R4,"Amb, Stat",3822.0,,,43335.0,,,1673.0,,,0.0,,0.0,0.0,,,,0.052895323,,0.032333921,,0.0,0.938195991,,,,17.43,,121.77,11.14,,214.77,410.0,0.0,,,,,,,,,,,,,,,,,,,,20818509.0,2139454.0,2734699.0,25692662.0,24049175.0,37704.0,1605783.0,,-1440783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3822.0,,43335.0,,1673.0,146.0,,25.90257023,82.22743479,545006.0,533477.0,25041538.0,24631098.0,1992459.0,0.0,0.0,0.0,,0.0,165000.0,0.0,24251879.0,,464639.0,,23321487.0,46.17755292,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2874,2017,TI,,Clinica Santa Croce SA,Via al Parco 27,6644 Orselina,K212,,,,,,,P,,"Arzt, BGs",1.0,,R1,"Amb, Stat",2881.0,,,30584.0,,,885.0,,,0.0,,0.0,0.0,,,,0.008298755,,0.037656904,,0.118257261,0.994813278,,,,11.19,,48.91,8.13,,116.07,0.0,0.0,,,,,,,,,,,,,,,,,,,,9907924.0,448731.0,1785172.0,12243407.0,12249444.0,61085.0,97388.0,,475100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2881.0,,30584.0,,885.0,82.0,,34.55819209,100.4777815,433914.0,433914.0,11862862.0,10310315.0,464449.0,1507281.0,65791.0,0.0,,0.0,97388.0,0.0,12624878.0,,460464.0,,9691528.0,45.65582434,1169955.0,46.34964593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2875,2017,TI,,Ospedale Malcantonese Fondazione Giuseppe Rossi,,6980 Castelrotto,K212,,,,,,,"A, P",NF,"MSt, Arzt, BGs",1.0,,R2,"Amb, Stat",1671.0,,,15669.0,,,656.0,,,0.0,,0.0,0.0,,,,0.013595166,,0.009188361,,0.157099698,0.993957704,,,,9.12,,37.18,5.9,,73.41,0.0,0.0,,,,,,,,,,,,,,,,,,,,6181950.0,153115.0,1265162.0,7600227.0,7263801.0,338612.0,111500.0,,159261.0,,1638.0,,6307.0,,466.0,,30.0,,,,13.53433476,,,55.9543379,553171.0,553170.0,3632365.0,3632365.0,173460.0,0.0,0.0,0.0,,0.0,34500.0,0.0,4081759.0,,414459.0,,3632800.0,45.0,0.0,,,33.0,,9362.0,,190.0,26.0,,49.27368421,90.07376185,999.0,0.0,3545686.0,3545686.0,194120.0,0.0,0.0,0.0,,0.0,27000.0,0.0,3243542.0,,10381.0,,3206161.0,44.99998596,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2876,2017,TI,,Clinica Viarnetto SA,Via Ceresio 34b,6963 Pregassona,K212,,,,,,,P,,"Arzt, BGs",1.0,,R1,Stat,0.0,,,15383.0,,,408.0,,,0.0,,0.0,0.0,,,,0.275555556,,0.101226994,,0.508888889,0.713333333,,,,8.09,,25.07,3.8,,53.85,0.0,312.5,,,,,,,,,,,,,,,,,,,,5143826.0,763537.0,2101138.0,8008501.0,5142484.0,0.0,2866017.0,,-2805267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,15383.0,,408.0,45.0,,37.70343137,91.13546423,0.0,0.0,8094360.0,8094360.0,720074.0,0.0,0.0,0.0,,0.0,60750.0,0.0,5204234.0,,0.0,,5143484.0,50.43622183,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2877,2017,TI,,Clinica Hildebrand Centro di riabilitazione Brissago,Via Crodolo 18,6614 Brissago,K221,,,,,,,R,,"Arzt, BGs",1.0,,R2,"Amb, Stat",2361.0,,,42113.0,,,1115.0,,,0.0,,0.0,0.0,,,,0.037006579,,0.040990606,,0.294407895,0.938322368,,,,15.17,,145.15,87.75,,336.89,115.0,0.0,,,,,,,,,,,,,,,,,,,,26894457.0,2174555.0,6561656.0,35727954.0,34109394.0,818851.0,73800.0,,-627769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361.0,,42113.0,,1115.0,120.0,,37.76950673,97.32191781,1761875.0,1195097.0,32028814.0,20018396.0,1294720.0,8285154.0,564027.0,0.0,,0.0,75504.0,0.0,32870259.0,,1071821.0,,18165116.0,48.66723119,9141402.0,59.66302543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2878,2017,TI,,GSMN Ticino SA - Ars Medica,Via Grumo 16,6929 Gravesano,K231,,,,,,,A,NF,BGs,1.0,"MRI, CT, Angio",R1,"Amb, Stat",21927.0,,,11595.0,,,3248.0,,,0.0,,5.0,0.0,1.166,1.124,,0.057828361,,0.032974208,,0.254383267,0.741617964,,,,0.4,,81.39,31.97,,164.66,37539.5,23340.0,,,,,,,,,,,,6331.0,37.0,2073.0,68.0,1.0,38.0,,,13480176.0,5644032.0,28263715.0,47387923.0,49728508.0,1534745.0,0.0,,4325329.0,,21927.0,,11595.0,,3248.0,,70.0,,,,3.569889163,,,45.46379648,10317957.0,7442674.0,36230917.0,20883027.0,1942522.0,7392777.0,687886.0,0.0,,0.0,0.0,0.0,49728407.0,,6317360.0,,19859423.0,44.99999824,7032624.0,45.00000284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2879,2017,TI,,Clinica Dr Spinedi c/o Clinica Santa Croce,Via al Parco 27,6644 Orselina,K235,,,,,,,A,,,1.0,,R3,Stat,0.0,,,3011.0,,,269.0,,,0.0,,0.0,0.0,,,,0.758364312,,0.907692308,,1.0,0.026022305,,,,4.16,,1.99,0.0,,9.73,0.0,0.0,,,,,,,,,,,,,,,,,,,,1244185.0,66606.0,232833.0,1631419.0,1614363.0,331381.0,0.0,,236067.0,,0.0,,3011.0,,269.0,,15.0,,,,11.19330855,,,54.99543379,0.0,0.0,1579423.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1961116.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2880,2017,UR,,Kantonsspital Uri,Spitalstrasse 1,6460 Altdorf UR,K122,,,,,,,A,"NF, IPS","MSt, Arzt, BGs",1.0,"MRI, CT, Angio, Dia",R4,"Amb, Stat",58884.0,,,19900.0,,,4036.0,,,281.0,,3.0,2.0,0.906,0.877,,0.013225569,,0.052618516,,0.255694342,0.910360029,,,,46.4,,209.46,63.26,,439.07,12063.0,0.0,,,,,,,,,,,,2230.0,188.0,1436.0,1068.0,9.0,2.0,296.0,6.25,41016741.0,5400184.0,17977825.0,64394750.0,53584169.0,4432331.0,5694428.0,,1605632.0,,58884.0,,19900.0,,4036.0,,61.0,,,,4.930624381,,,86.36874018,17896026.0,15671058.0,38668846.0,22784103.0,1469476.0,13881840.0,743743.0,0.0,,0.0,1262026.0,0.0,63840586.0,,13297266.0,,21630966.0,45.91228612,10227248.0,47.90713983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2881,2017,VD,,CHUV Centre Hospitalier Universitaire Vaudois,Rue du Bugnon 21,1011 Lausanne,K111,,,,,,,"A, P, R","NF, IPS","MSt, Arzt, BGs",3.0,"MRI, CT, PET, CC, LB, Angio, Dia",R4,"Amb, Stat",1273370.0,,,451412.0,,,48064.0,,,2734.0,,26.0,6.0,1.391,1.423,,0.016689054,,0.102599661,,0.073207962,0.913298327,,,,1653.73,,3400.37,1651.01,,9804.75,0.0,0.0,,,,,,,,,,,,2115.0,511.0,5804.4,3304.8,261.0,729.2,224.9230769,56.67307692,1188272202.0,149039495.0,407327909.0,1744639606.0,1041188464.0,84390265.0,621409392.0,,2348515.0,,1004244.0,,287158.0,,39989.0,,929.0,,,,7.180924754,,,82.58843653,345831382.0,301858461.0,685781930.0,516254742.0,26820318.0,70651522.0,3744771.0,15406372.0,,29499587.0,39095338.0,163916326.0,1368640185.0,,261112169.0,,487662269.0,45.03249235,66115801.0,44.99999932,,256306.0,,110851.0,,4392.0,326.0,,25.23929872,91.73964199,59981931.0,52808893.0,86119404.0,83237314.0,4606130.0,1021059.0,81647.0,7168830.0,,3832641.0,8114592.0,20975616.0,239503950.0,,33804111.0,,81941733.0,45.03566211,1315673.0,45.0000114,,12820.0,,53403.0,,3683.0,131.0,,14.49986424,92.21164906,3910723.0,3533179.0,41101572.0,40352169.0,2455671.0,0.0,0.0,6123122.0,,831637.0,1599898.0,1897208.0,58723035.0,,3525090.0,,31850425.0,44.99999922,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2882,2017,VD,,Hôpital Riviera-Chablais Vaud-Valais,Avenue de Belmont 25,1820 Montreux,K112,,,,,,,"A, R","NF, IPS","MSt, Arzt, BGs",6.0,"MRI, CT, CC, LB, Dia",R2,"Amb, Stat",223786.0,,,122202.0,,,19686.0,,,1834.0,,17.0,7.0,0.852,0.835,,0.018162661,,0.328989729,,0.078320205,0.938136571,,,,235.22,,820.55,158.12,,1712.92,0.0,0.0,,,,,,,,,,,,2268.0,389.0,2654.75,1899.0,,,418.1111111,29.22222222,198781235.0,18056833.0,82505764.0,301681359.0,246524958.0,12559618.0,18418278.0,,138535.0,,223786.0,,99023.0,,18514.0,,329.0,,,,5.348547045,,,79.2147229,92260848.0,82868695.0,175801626.0,148570677.0,8900516.0,17181021.0,954898.0,0.0,,643463.0,0.0,0.0,265419824.0,,71803104.0,,134704411.0,45.00000004,20431940.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,23179.0,,1172.0,77.0,,19.77730375,82.16331614,0.0,0.0,18653305.0,18461257.0,1130415.0,0.0,0.0,1350605.0,,0.0,0.0,0.0,18807957.0,,0.0,,17141692.0,44.99999767,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2883,2017,VD,,Etablissements Hospitaliers du Nord Vaudois (eHnv),Rue d'Entremonts 11,1400 Yverdon_les_Bains,K112,,,,,,,"A, P, R","NF, IPS","MSt, Arzt, BGs",5.0,"MRI, CT, Dia",R2,"Amb, Stat",168065.0,,,94814.0,,,13172.0,,,971.0,,11.0,3.0,0.873,0.834,,0.006781935,,0.040069033,,0.04523774,0.968698763,,,,153.08,,663.2,94.55,,1308.69,0.0,0.0,,,,,,,,,,,,2087.0,422.0,1949.0,1369.5,,,568.8666667,16.73333333,145799108.0,12303391.0,61060217.0,220929955.0,178091675.0,25281770.0,11504811.0,,-3514301.0,,168065.0,,58669.0,,11483.0,,226.9178082,,,,5.109204912,,,70.91699366,63828427.0,0.0,103348701.0,89708836.0,6604437.0,8025902.0,458946.0,0.0,,0.0,3267901.0,0.0,161244899.0,,45359097.0,,90737014.0,44.99999967,9978640.0,100.0,,0.0,,6063.0,,163.0,21.0,,37.19631902,73.50293542,0.0,0.0,6465455.0,6465455.0,475647.0,0.0,0.0,0.0,,0.0,17016.0,0.0,5141320.0,,0.0,,5141320.0,45.0,0.0,,,0.0,,30082.0,,1526.0,102.0,,19.7129751,79.88718775,0.0,0.0,21313560.0,21065999.0,1353999.0,0.0,0.0,19903517.0,,0.0,5041.0,0.0,34604955.0,,0.0,,20192486.0,45.00000149,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2884,2017,VD,,EHC Ensemble hospitalier de la Côte,Chemin du Crêt 2,1110 Morges,K112,,,,,,,"A, R","NF, IPS","MSt, Arzt, BGs",3.0,"MRI, CT, Dia",R2,"Amb, Stat",115485.0,,,68655.0,,,9956.0,,,1278.0,,6.0,4.0,0.879,0.865,,0.004359889,,0.021198248,,0.095620293,0.957689259,,,,117.37,,448.79,73.28,,940.09,0.0,0.0,,,,,,,,,,,,1390.0,114.5,3316.0,1919.0,,,276.0666667,20.86666667,101317711.0,9167462.0,39600687.0,150085860.0,116268441.0,15180460.0,7544932.0,,-1001205.0,,104949.0,,48391.0,,8938.0,,158.6054795,,,,5.414074737,,,81.94192534,47103779.0,43952176.0,83815783.0,67100943.0,5654498.0,13937077.0,824190.0,315018.0,,,,,131481751.0,,28724466.0,,68608463.0,47.60735858,15901975.0,61.03141905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10536.0,,20264.0,,1018.0,68.63561644,,19.90569745,72.70876577,963438.0,963438.0,12719193.0,12719193.0,1189745.0,0.0,0.0,5553453.0,,,,,19219594.0,,656668.0,,13635697.0,41.09447431,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2885,2017,VD,,Groupement Hospitalier de l'Ouest Lémanique (GHOL) SA,Chemin Monastier 10,1260 Nyon,K121,,,,,,,"A, R","NF, IPS","MSt, Arzt, BGs",2.0,"MRI, CT, Dia",R1,"Amb, Stat",98566.0,,,39796.0,,,7679.0,,,554.0,,5.0,2.0,0.899,0.852,,0.034714157,,0.10802139,,0.183120403,0.953929539,,,,102.95,,287.62,45.74,,582.87,0.0,0.0,,,,,,,,,,,,2229.0,20.0,2943.0,1693.0,,,426.0769231,13.0,68794723.0,4893580.0,28248395.0,101936698.0,91957958.0,8963741.0,1079521.0,,64522.0,,98566.0,,34358.0,,7159.0,,126.0,,,,4.799273642,,,74.80756686,23024881.0,21252582.0,64346813.0,44382159.0,2905777.0,10359587.0,772972.0,0.0,,,,,102683609.0,,22393941.0,,44921626.0,45.00000067,15729689.0,61.56317522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,5438.0,,520.0,17.0,,10.45769231,87.94520548,0.0,0.0,4397558.0,4356626.0,294464.0,0.0,0.0,0.0,,0.0,62751.0,0.0,3995813.0,,0.0,,3907959.0,45.00001151,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886,2017,VD,,Hirslanden Lausanne SA,Avenue d'Ouchy 31,1006 Lausanne,K121,,,,,,,A,NF,BGs,2.0,"MRI, CT, CC, LB, Lito, Angio, Dia",R1,"Amb, Stat",72491.0,,,39729.0,,,8308.0,,,417.0,,11.0,2.0,1.223,1.195,,0.009343555,,0.133010883,,0.681241016,0.910038333,,,,10.17,,332.25,107.07,,691.0,137206.0,1036.72,,,,,,,,,,,,2599.333333,74.0,2689.5,305.5,96.0,699.0,457.9130435,9.043478261,70868425.0,31937027.0,86619818.0,189425270.0,183626295.0,7713904.0,0.0,,1914929.0,,72491.0,,39729.0,,8308.0,,154.0,,,,4.782017333,,,69.61928482,86934373.0,79252228.0,112162840.0,33876093.0,2976171.0,71197393.0,6211816.0,0.0,,0.0,0.0,0.0,213232578.0,,80750810.0,,29449407.0,44.99999949,57376849.0,44.99999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2887,2017,VD,,Hôpital Intercantonal de la Broye (HIB),Avenue de la Colline 3,1530 Payerne,K122,,,,,,,"A, R","NF, IPS","MSt, Arzt, BGs",2.0,"MRI, CT, Dia",R2,"Amb, Stat",115830.0,,,42518.0,,,5886.0,,,589.0,,4.0,3.0,0.824,0.812,,0.005864611,,0.42373167,,0.064510724,0.964979893,,,,87.32,,270.89,66.34,,625.56,13.0,0.0,,,,,,,,,,,,3725.0,266.0,4398.0,2120.0,,,537.125,12.125,65903010.0,701503.0,28706266.0,100873564.0,71382591.0,17903598.0,5758759.0,,-995374.0,,115830.0,,28648.0,,5201.0,,105.0,,,,5.508171505,,,87.49641226,34833762.0,32253949.0,48733505.0,42735859.0,3335771.0,4450192.0,307363.0,1518952.0,,1003050.0,0.0,0.0,80662435.0,,21077602.0,,36988330.0,44.99999865,5926779.0,44.99999072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,13870.0,,685.0,47.0,,20.24817518,85.19965025,0.0,0.0,9425079.0,9333229.0,1039776.0,0.0,0.0,0.0,,0.0,0.0,0.0,11383330.0,,0.0,,10048563.0,44.99999652,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888,2017,VD,,Clinique de La Source,Avenue Vinet 30,1004 Lausanne,K122,,,,,,,A,,BGs,1.0,"MRI, CT, PET, CC, Angio",R2,"Amb, Stat",78358.0,,,24379.0,,,4545.0,,,297.0,,7.0,1.0,1.144,1.138,,0.003499563,,0.086259877,,0.791557305,0.957130359,,,,0.25,,215.33,69.84,,477.31,20215.0,0.0,,,,,,,,,,,,2624.333333,576.0,4175.0,795.0,607.0,309.0,,,52631891.0,7761059.0,48210164.0,109438508.0,112881972.0,3738601.0,0.0,,7182065.0,,78358.0,,24379.0,,4545.0,,98.37808219,,,,5.363916392,,,75.44279826,39540252.0,38291778.0,65642159.0,14370611.0,1099023.0,49225049.0,2314627.0,0.0,,0.0,0.0,0.0,114386652.0,,2248265.0,,7641750.0,49.18462394,17735616.0,99.74969012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889,2017,VD,,Clinique de Genolier,Route du Muids 3,1272 Genolier,K123,,,,,,,A,,BGs,1.0,"MRI, CT, PET, CC, Angio",R1,"Amb, Stat",27455.0,,,13187.0,,,2335.0,,,0.0,,4.0,0.0,1.065,1.091,,0.072796935,,0.146464646,,0.974031503,0.781609195,,,,18.57,,148.01,53.96,,353.27,0.0,0.0,,,,,,,,,,,,1174.25,75.0,1502.333333,286.3333333,382.0,172.0,,,26438208.0,17039590.0,61277609.0,104755407.0,103102158.0,5321106.0,0.0,,3714127.0,,27455.0,,13187.0,,2335.0,,112.0,,,,5.647537473,,,35.15900196,56340926.0,47796327.0,48414481.0,206460.0,14397.0,41298952.0,10326986.0,0.0,,0.0,0.0,0.0,106494020.0,,44606258.0,,228823.0,100.0,40574699.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890,2017,VD,,Réseau Santé Balcon du Jura.vd (RSBJ),Rue des Rosiers 29,1450 Ste_Croix,K123,,,,,,,"A, R",NF,"MSt, Arzt, BGs",2.0,,R2,"Amb, Stat",12561.0,,,4745.0,,,645.0,,,0.0,,1.0,0.0,0.796,0.799,,0.015479876,,0.194968553,,0.0,0.96130031,,,,13.47,,75.15,9.76,,162.31,0.0,0.0,,,,,,,,,,,,,,,,,,,,14933706.0,5325542.0,4657298.0,25472034.0,19739767.0,995697.0,4257921.0,,445551.0,,12561.0,,4745.0,,645.0,,18.0,,,,7.356589147,,,79.39117199,5412762.0,5097367.0,7421009.0,7274762.0,785782.0,0.0,0.0,0.0,,192293.0,0.0,0.0,12602283.0,,3337798.0,,5146952.0,42.18856131,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8222463.0,,0.0,0.0,0.0,7181765.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891,2017,VD,,Hôpital du Pays d'Enhaut,Route de l'Hôpital 17,1660 Château_d'Oex,K123,,,,,,,"A, R",NF,"MSt, Arzt, BGs",1.0,Dia,R2,"Amb, Stat",8392.0,,,4484.0,,,536.0,,,0.0,,1.0,0.0,0.902,0.804,,0.021937843,,0.074766355,,0.020109689,0.941499086,,,,10.34,,46.82,30.19,,119.17,0.0,0.0,,,,,,,,,,,,,,,,,,48.25,0.0,9495699.0,500098.0,3113905.0,13109702.0,9322691.0,2446559.0,1195369.0,,-1057849.0,,8392.0,,2154.0,,415.0,,10.28493151,,,,5.190361446,,,57.67181673,4051345.0,0.0,5629554.0,5120742.0,747006.0,157127.0,23753.0,0.0,,90000.0,0.0,0.0,8433083.0,,0.0,,5828514.0,44.99999485,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2330.0,,121.0,20.05205479,,19.25619835,31.09714442,0.0,0.0,1576927.0,1576927.0,78763.0,0.0,0.0,2579288.0,,0.0,0.0,0.0,2748605.0,,0.0,,1191998.0,44.99999161,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892,2017,VD,,Secteur Psychiatrique Est Fondation de Nant,Route de Nant,1804 Corsier_sur_Vevey,K212,,,,,,,"P, R",NF,"Arzt, BGs",15.0,,R2,"Amb, Stat",72295.0,,,24001.0,,,1225.0,,,0.0,,0.0,0.0,,,,0.009244992,,0.017107309,,0.0,0.977657935,,,,67.62,,130.98,45.21,,325.67,0.0,0.0,,,,,,,,,,,,,,,,,,,,37712098.0,2036409.0,5983201.0,45731708.0,33781746.0,1139809.0,10281133.0,,-703372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68268.0,,24001.0,,1225.0,68.0,,19.59265306,87.28041902,19385472.0,19385472.0,20433484.0,20052305.0,1155570.0,332048.0,12409.0,0.0,,0.0,1557000.0,0.0,41466118.0,,13385124.0,,18382398.0,44.99999946,286959.0,45.00015682,,4027.0,,0.0,,0.0,12.0,,,79.38356164,273605.0,268642.0,1527900.0,1501222.0,85770.0,0.0,0.0,0.0,,0.0,0.0,0.0,2643166.0,,0.0,,2140376.0,44.99999066,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893,2017,VD,,Clinique la Métairie SA,Avenue de Bois_Bougy 8,1260 Nyon,K212,,,,,,,P,,BGs,1.0,,R1,"Amb, Stat",248.0,,,23956.0,,,723.0,,,0.0,,0.0,0.0,,,,0.077922078,,0.461971831,,0.546753247,0.958441558,,,,6.33,,46.34,12.76,,99.08,0.0,0.0,,,,,,,,,,,,,,,,,,,,10403683.0,3204077.0,3986538.0,17594303.0,20097882.0,571224.0,0.0,,3101183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,,23956.0,,723.0,75.0,,33.13416321,87.32054795,941204.0,941203.0,15743876.0,5490124.0,903346.0,3711398.0,594164.0,0.0,,0.0,0.0,0.0,20375217.0,,1165871.0,,5608345.0,44.99999554,3688817.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2894,2017,VD,,Clinique la Lignière,La Lignière 5,1196 Gland,K221,,,,,,,"P, R",,,1.0,,R1,"Amb, Stat",51136.0,,,29996.0,,,1506.0,,,0.0,,0.0,0.0,,,,0.03419886,,0.240655738,,0.478784041,0.928435719,,,,10.91,,55.06,34.86,,176.18,0.0,0.0,,,,,,,,,,,,,,,,,,,,18037308.0,1405717.0,4428599.0,24019408.0,21889533.0,1114486.0,0.0,,2702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.0,,4549.0,,203.0,15.0,,22.408867,83.78082192,220860.0,220860.0,3009463.0,1114171.0,115965.0,1895292.0,196542.0,0.0,,0.0,0.0,0.0,3335663.0,,143680.0,,1016031.0,100.0,2175681.0,100.0,,49725.0,,25447.0,,1303.0,79.0,,19.5295472,88.10126582,2257733.0,2257733.0,16678544.0,7437132.0,866677.0,8675133.0,805112.0,0.0,,0.0,0.0,0.0,18507510.0,,2212996.0,,6868341.0,91.12625596,8801196.0,98.90352402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
